"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"4","4","Invigorating Boon","dmr","Near Mint","English","","","2025-02-16 22:29:20.027000","164","False","False",""
"1","1","Invisibility","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","M15-61","False","False","0.35"
"1","1","Invoke Calamity","neo","Near Mint","English","","","2025-04-20 01:45:12.920000","384","False","False","0.49"
"1","1","Invoke Despair","neo","Near Mint","English","foil","","2025-04-20 01:45:12.920000","506","False","False","0.49"
"1","1","Invoke Justice","neo","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","21","False","False","0.49"
"1","1","Ior Ruin Expedition","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","E01-25","False","False","0.35"
"1","1","Ioreth of the Healing House","ltr","Near Mint","English","","","2025-02-16 22:29:20.027000","56","False","False",""
"1","1","Ire of Kaminari","bok","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","109","False","False","0.35"
"1","1","Ire Shaman","dtk","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","141","False","False","0.49"
"1","1","Irenicus's Vile Duplication","clb","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","78","False","False",""
"1","1","Iroas's Champion","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","ORI-214","False","False","0.35"
"2","2","Iron Golem","afr","Near Mint","English","","","2025-02-16 22:29:20.027000","247","False","False",""
"2","2","Iron Golem","afr","Near Mint","English","","","2025-02-16 22:29:20.027000","348","False","False",""
"1","1","Iron Mastiff","clb","Near Mint","English","","","2025-02-16 22:29:52.167000","317","False","False","0.35"
"1","1","Iron Mastiff","clb","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","317","False","False","0.35"
"2","2","Iron Myr","som","Near Mint","English","","","2025-02-16 22:29:52.167000","168","False","False","1.79"
"6","6","Iron Myr","som","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","168","False","False","1.79"
"1","1","Irregular Cohort","mh1","Near Mint","English","","","2025-03-04 03:01:15.437000","15","False","False","0.35"
"1","1","Ishkanah, Grafwidow","dsc","Near Mint","English","","","2025-03-21 22:46:03.253000","187","False","False","0.99"
"1","1","Isildur's Fateful Strike","ltr","Near Mint","English","","","2025-02-16 22:29:20.027000","91","False","False",""
"1","1","Isildur's Fateful Strike","ltr","Near Mint","Spanish","","","2025-06-08 17:41:23.943000","91","False","False","0.49"
"6","6","Isolate","q06","Near Mint","English","","","2025-02-16 22:29:20.027000","3","False","False",""
"2","2","Isolation at Orthanc","ltr","Near Mint","English","","","2025-02-16 22:29:20.027000","57","False","False",""
"2","2","Isolation Cell","nph","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","141","False","False","0.35"
"1","1","Isolation Zone","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","OGW-22","False","False","0.35"
"1","1","Isolation Zone","ogw","Near Mint","English","","","2025-02-16 22:29:20.027000","22","False","False",""
"1","1","Isperia, Supreme Judge","scd","Near Mint","Spanish","etched","","2025-04-20 01:45:12.920000","4","False","False","0.99"
"1","1","Item Shopkeep","fin","Near Mint","English","","","2025-06-28 17:20:53.137000","142","False","False","0.35"
"2","2","Ithilien Kingfisher","ltr","Near Mint","English","","","2025-02-16 22:29:20.027000","58","False","False",""
"1","1","Ixidron","c19","Near Mint","English","","","2025-02-16 22:29:20.027000","87","False","False",""
"1","1","Izzet Charm","rtr","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","172","False","False","0.59"
"1","1","Izzet Signet","gk1","Near Mint","English","","","2025-03-04 03:01:15.437000","46","False","False","1.79"
"1","1","Izzet Signet","mm3","Near Mint","English","","","2025-02-16 22:29:20.027000","223","False","False",""
"1","1","Jace's Phantasm","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","IMA-60","False","False","0.39"
"1","1","Jackal Pup","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","A25-139","False","False","0.35"
"1","1","Jackdaw Savior","blb","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","18","False","False","0.49"
"1","1","Jack-o'-Lantern","mid","Near Mint","English","","","2025-02-16 22:29:52.167000","254","False","False","0.35"
"1","1","Jadar, Ghoulcaller of Nephalia","mid","Near Mint","English","","","2025-04-24 02:34:44.070000","108","False","False","6.49"
"1","1","Jadar, Ghoulcaller of Nephalia","pmid","Near Mint","Spanish","foil","","2025-03-04 03:01:15.437000","108s","False","False","5.99"
"4","4","Jade Avenger","mh2","Near Mint","English","","","2025-02-16 22:29:20.027000","356","False","False",""
"6","6","Jade Avenger","mh2","Near Mint","English","","","2025-02-16 22:29:52.167000","167","False","False","0.35"
"1","1","Jade Avenger","mh2","Near Mint","English","","","2025-02-16 22:29:52.167000","356","False","False","0.35"
"2","2","Jade Orb of Dragonkind","clb","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","236","False","False",""
"2","2","Jade Orb of Dragonkind","clb","Near Mint","English","","","2025-02-16 22:29:20.027000","236","False","False",""
"1","1","Jade Orb of Dragonkind","clb","Near Mint","Spanish","foil","","2025-02-16 22:29:20.027000","236","False","False",""
"7","7","Jaded Sell-Sword","afr","Near Mint","English","","","2025-02-16 22:29:20.027000","152","False","False",""
"1","1","Jagged Lightning","usg","Near Mint","English","","","2025-02-16 22:29:52.167000","200","False","False","0.35"
"2","2","Jagged Lightning","usg","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","200","False","False","0.35"
"1","1","Jagwasp Swarm","wwk","Near Mint","Italian","","","2025-02-16 22:29:52.167000","58","False","False","0.35"
"1","1","Jaheira's Respite","clb","Near Mint","English","","","2025-02-16 22:29:20.027000","238","False","False",""
"1","1","Jalira, Master Polymorphist","a25","Near Mint","English","","","2025-03-04 03:01:15.437000","63","False","False","0.35"
"1","1","Jalum Tome","brr","Near Mint","English","foil","","2025-06-08 17:41:23.943000","24","False","False","0.49"
"6","6","Jalum Tome","dmr","Near Mint","English","","","2025-02-16 22:29:52.167000","226","False","False","0.35"
"2","2","Jan Jansen, Chaos Crafter","clb","Near Mint","English","","","2025-02-16 22:29:20.027000","277","False","False",""
"1","1","Jangling Automaton","wth","Good (Lightly Played)","Spanish","","","2025-02-16 22:29:52.167000","151","False","False","0.35"
"3","3","Javelin of Lightning","clb","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","185","False","False",""
"3","3","Javelin of Lightning","clb","Near Mint","English","","","2025-02-16 22:29:20.027000","185","False","False",""
"3","3","Jaxis, the Troublemaker","snc","Near Mint","Spanish","foil","","2025-05-24 13:38:26.053000","461","False","False",""
"1","1","Jayemdae Tome","ori","Near Mint","English","","","2025-02-16 22:29:20.027000","231","False","False",""
"1","1","Jenova, Ancient Calamity","fin","Near Mint","English","foil","","2025-06-28 17:20:53.137000","346","False","False","7.99"
"1","1","Jerren, Corrupted Bishop // Ormendahl, the Corrupter","mid","Near Mint","English","","","2025-03-23 19:04:57.050000","109","False","False","0.99"
"1","1","Jewel Thief","snc","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","151","False","False",""
"4","4","Jewel-Eyed Cobra","mh2","Near Mint","English","","","2025-02-16 22:29:20.027000","168","False","False",""
"2","2","Jhessian Zombies","arb","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","22","False","False","0.35"
"2","2","Jilt","apc","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","27","False","False","0.35"
"1","1","Jinxed Choker","mrd","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","189","False","False","1.49"
"2","2","Jolrael, Mwonvuli Recluse","dmr","Near Mint","English","","","2025-02-16 22:29:20.027000","165","False","False",""
"4","4","Jolrael, Voice of Zhalfir","mat","Near Mint","English","foil","","2025-02-16 22:30:24.253000","230","False","False","0.25"
"1","1","Jon Irenicus, Shattered One","clb","Near Mint","Spanish","etched","","2025-02-16 22:29:20.027000","536","False","False",""
"1","1","Jon Irenicus, Shattered One","clb","Near Mint","English","etched","","2025-04-20 01:45:12.920000","536","False","False","0.49"
"1","1","Jor Kadeen, the Prevailer","nph","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","128","False","False","0.59"
"1","1","Joraga Bard","zen","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","166","False","False","0.35"
"1","1","Joraga Bard","zen","Near Mint","English","","","2025-02-16 22:29:52.167000","166","False","False","0.35"
"1","1","Joraga Treespeaker","plst","Near Mint","English","","","2025-06-08 17:41:23.943000","ROE-190","False","False","1.49"
"1","1","Jorubai Murk Lurker","m15","Near Mint","English","","","2025-02-16 22:29:52.167000","65","False","False","0.35"
"1","1","Joshua, Phoenix's Dominant // Phoenix, Warden of Fire","fin","Near Mint","English","","","2025-06-28 17:20:53.137000","229","False","False","3.49"
"1","1","Judge Magister Gabranth","fin","Near Mint","English","","","2025-06-28 17:20:53.137000","230","False","False","0.35"
"1","1","Judith, Carnage Connoisseur","mkm","Near Mint","English","","","2025-05-11 20:52:26.510000","210","False","False","0.49"
"1","1","Judith, the Scourge Diva","cmm","Near Mint","English","","","2025-02-16 22:29:20.027000","341","False","False",""
"1","1","Judith, the Scourge Diva","2x2","Near Mint","English","foil","","2025-03-04 03:01:15.437000","234","False","False","0.49"
"1","1","Juggernaut","dmr","Near Mint","English","","","2025-02-16 22:29:52.167000","382","False","False","0.35"
"6","6","Juggernaut","dmr","Near Mint","English","","","2025-02-16 22:29:52.167000","228","False","False","0.35"
"1","1","Juggernaut","m15","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","220","False","False","0.35"
"1","1","Juggernaut","dmr","Near Mint","English","foil","","2025-02-16 22:29:52.167000","228","False","False","0.49"
"1","1","Jund Battlemage","ala","Near Mint","Spanish","foil","","2025-02-16 22:29:52.167000","106","False","False","0.49"
"2","2","Jund Battlemage","ala","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","106","False","False","0.35"
"1","1","Jungle Hollow","iko","Near Mint","English","","","2025-02-16 22:29:52.167000","249","False","False","0.35"
"2","2","Junk Winder","mh2","Near Mint","English","","","2025-02-16 22:29:52.167000","48","False","False","0.35"
"1","1","Juri, Master of the Revue","mul","Near Mint","English","foil","","2025-02-16 22:29:52.167000","46","False","False","0.49"
"1","1","Juri, Master of the Revue","mul","Near Mint","English","","","2025-03-04 03:01:15.437000","46","False","False","0.39"
"1","1","Jushi Apprentice // Tomoya the Revealer","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","CHK-70","False","False","0.49"
"1","1","Juvenile Mist Dragon","clb","Near Mint","Spanish","","","2025-02-16 22:29:20.027000","79","False","False",""
"1","1","Juvenile Mist Dragon","clb","Near Mint","English","","","2025-02-16 22:29:20.027000","79","False","False",""
"1","1","Jwar Isle Avenger","ogw","Near Mint","English","","","2025-02-16 22:29:20.027000","58","False","False",""
"1","1","Kaervek the Merciless","tsr","Near Mint","Spanish","","","2025-03-04 03:01:15.437000","257","False","False","0.49"
"1","1","Kaervek's Torch","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","MIR-185","False","False","0.35"
"1","1","Kagha, Shadow Archdruid","clb","Near Mint","English","","","2025-02-16 22:29:52.167000","279","False","False","0.35"
"3","3","Kagha, Shadow Archdruid","clb","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","279","False","False","0.35"
"1","1","Kagha, Shadow Archdruid","clb","Near Mint","Spanish","foil","","2025-02-16 22:29:52.167000","279","False","False","0.49"
"1","1","Kagha, Shadow Archdruid","clb","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","426","False","False","0.35"
"1","1","Kain, Traitorous Dragoon","fin","Near Mint","English","","","2025-06-28 17:20:53.137000","105","False","False","0.49"
"2","2","Kalain, Reclusive Painter","afr","Near Mint","English","","","2025-02-16 22:29:52.167000","225","False","False","0.35"
"3","3","Kaleidoscorch","mh2","Near Mint","English","","","2025-02-16 22:29:20.027000","133","False","False",""
"1","1","Kalonian Hydra","plst","Near Mint","English","","","2025-06-08 17:41:23.943000","M14-181","False","False","6.99"
"1","1","Karador, Ghost Chieftain","2x2","Near Mint","English","","","2025-04-20 01:45:12.920000","238","False","False","0.99"
"3","3","Karametra's Blessing","thb","Near Mint","English","","","2025-02-16 22:29:20.027000","26","False","False",""
"1","1","Kardur, Doomscourge","khm","Near Mint","English","foil","","2025-03-04 03:01:15.437000","324","False","False","1.49"
"1","1","Kardur, Doomscourge","khm","Near Mint","English","","","2025-02-16 22:29:52.167000","324","False","False","0.69"
"2","2","Karmic Guide","mh2","Near Mint","English","","","2025-02-16 22:29:20.027000","263","False","False",""
"4","4","Kathari Remnant","arb","Near Mint","English","","","2025-02-16 22:29:52.167000","23","False","False","0.35"
"8","8","Kavu Primarch","dmr","Near Mint","English","","","2025-02-16 22:29:20.027000","167","False","False",""
"1","1","Kaya, Geist Hunter","tdc","Near Mint","English","","","2025-06-08 17:41:23.943000","294","False","False","0.99"
"1","1","Kaya's Ghostform","war","Near Mint","English","foil","","2025-03-23 19:04:57.050000","94","False","False","19.99"
"1","1","Kazandu Refuge","plst","Near Mint","English","","","2025-02-16 22:29:52.167000","C18-261","False","False","0.35"
"1","1","Kazuul's Toll Collector","ogw","Near Mint","English","","","2025-02-16 22:29:20.027000","112","False","False",""
"1","1","Kederekt Leviathan","2x2","Near Mint","English","","","2025-04-20 01:45:12.920000","55","False","False","0.49"
"1","1","Keen Duelist","c21","Near Mint","English","","","2025-05-24 13:34:17.540000","42","False","False","2.29"
"4","4","Keen-Eared Sentry","afr","Near Mint","English","","","2025-02-16 22:29:52.167000","22","False","False","0.35"
"1","1","Keeper of Fables","eld","Near Mint","English","","","2025-05-24 13:34:17.540000","163","False","False","0.35"
"1","1","Kellan, Daring Traveler // Journey On","lci","Near Mint","English","","","2025-06-08 17:41:23.943000","341","False","False","0.49"
"1","1","Kellan's Lightblades","woe","Near Mint","English","","","2025-02-16 22:30:24.253000","18","False","False","0.03"
"1","1","Kemba, Kha Enduring","one","Near Mint","Spanish","","","2025-04-20 01:45:12.920000","19","False","False","0.49"
"1","1","Kemba's Skyguard","som","Near Mint","English","","","2025-02-16 22:29:52.167000","13","False","False","0.35"
"2","2","Kemba's Skyguard","som","Near Mint","Spanish","","","2025-02-16 22:29:52.167000","13","False","False","0.35"
